Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4517.61887779618,4220.65297387084,3974.27759501196,3556.31854424592,3522.74885285749,3526.54367510339,3577.59204137871,3641.70750463277,3714.13212604236,3780.06217282191,3822.94425358926,3884.87304812714,3951.41936232132,4054.78133246517,4222.96638689885,4199.72270969362,4241.51744722821,4302.6192630847,4300.26640352464,4286.57718166156,4286.58302947378,4307.85195558527,4382.11120797355,4473.57231896434,4588.4864949903,4698.66677843587,4767.13186148953,4797.97544185544,4851.48003949961,4882.35560028896,4763.48194388066,4793.55628200196,4843.65038202917,4875.25120768005,4916.93354019494
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40475.1123914259,39139.3122852292,39023.182197815,39622.4790617509,40952.1359325297,41617.7233238779,41880.5520989428,43241.2407061887,44553.2827303697,46464.5457841559,48399.3055389359,48774.1675534138,49695.0066909867,50139.7862347007,51210.6796118735,52356.5578038534,53195.781842155,53761.8620298113,53711.6792064975,51552.4223837895,52558.4408142168,53681.1296700569,54034.8034751988,54712.178423981,55723.4835404159,55660.8675272614,55606.1549191947,56612.3285367448,57337.4909099991,57583.845798092,54092.8790317796,56995.1176781351,58321.0611834624,57517.4431587432,56706.8238031978
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92213.0768210996,92343.7260001978,89380.1514801096,80631.8445943625,76294.7641308594,75094.8308085917,73982.6776694492,72988.7055776283,73051.8114153598,73315.3848584988,73941.8590538337,74599.6807673263,76124.5501254035,77476.8412822407,72183.1359045895,74160.4914000191,76818.8004032916,79675.8568481808,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1481.25255094258,1427.69018313539,1294.20254725767,1257.8284033824,1278.91509145063,1334.10322981784,1247.9687525828,1278.48826062781,1302.75142830782,1313.23570902088,1245.81399563599,1272.85710758505,1290.38314917126,1191.8731520062,1236.28534712166,1219.5939445674,1251.87082171335,1284.55283590666,1283.2728263106,1402.68164770801,1479.41367757692,1517.14839091011,1577.98053252253,996.896355923912,1001.85598053496,1043.92171697157,1073.94477703739,1103.86609318724,1125.70091748228,1145.09563657752,1136.57052993758,1128.55237996459,1136.80171107045,1132.67643369804,1111.21941638883
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1711.36988442035,1790.73791098353,1853.67667631479,1526.05432530002,1642.51653213298,1591.14154056727,1555.91392488298,1588.09860417439,1641.05715328512,1573.58531389989,1506.71577205515,1626.56683129334,1704.27295147382,1878.58578619738,2400.97004980577,2705.816508357,2596.03235458563,2613.47387385213,2601.36125803518,2474.70758351267,2717.40540184377,2741.07083398912,2886.27474563711,2864.1130140853,2820.67795067436,2822.57929900236,2622.59780843796,2496.26213644007,2552.37036388576,2604.53153663392,2513.02922729008,2435.07274651099,2449.48251052484,2433.09879153397,2412.865855392
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10952.6557541746,11607.5304034269,12735.6013333406,13377.3053213538,13846.3481640718,14908.0347974549,15744.7380005491,16683.9059031298,17156.9718740639,16896.1244715786,17525.2717273479,17870.3008332711,18240.2015602857,18902.8708740806,19961.9835794233,20918.5275760681,21968.5375355854,22878.8834428789,23509.7816931441,23013.5817893814,24116.7694715614,25366.2690249825,26670.4971338402,27291.3576525957,27505.0495524158,27811.3745158617,27958.7284996682,27892.9946862827,28492.6611456515,28218.5343879081,26248.5616432825,29089.850459728,29569.4775527937,29563.6780243659,30182.7871224714
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1666.92774090575,1798.27610528653,2030.38636999332,2286.75974444182,2556.64057218097,2808.03403089611,3055.96977919745,3305.79061082131,3533.56587021506,3774.13766362641,4066.03627019859,4372.15705579934,4744.39855079794,5192.00604608587,5684.16873050981,6298.32318474516,7057.09993331646,8013.71568302247,8743.74491232188,9518.43214737204,10476.3123630451,11405.0172845617,12217.8543175465,13080.8288162668,13968.581485524,14856.7807604461,15772.7647598696,16757.9736318662,17806.7902349725,18820.5131033646,19215.1541703465,20843.2978347377,21499.3822834427,22687.0758723942,23845.6197217259
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9998.81069684463,9996.0978604328,10196.4329707468,10533.1149561734,10927.9389491607,11279.0004579347,11303.1308859186,11483.5050125907,11343.8799115733,10679.7092686089,10813.4942250011,10823.4504878807,10925.1485602082,11183.2911819793,11607.9384935105,11999.2549591305,12636.6246577724,13318.3033138168,13591.0609028567,13586.7518430982,14037.0642668639,14852.3699513061,15279.4790008058,15912.2471293239,16480.3631474161,16821.3801400631,17003.244366485,16986.0334182842,17104.1313545678,17336.7716030551,15861.4999291295,17383.0901728295,18458.7209460704,18382.9976800475,18477.2146664536
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3114.56170355537,2852.17677568215,2999.12250768543,3019.88376220683,2848.61899402647,2957.40898299767,2892.08263672469,2968.07724742894,2918.13300445377,2943.92006172568,2858.85692121457,2952.44235205824,3023.52434389434,3023.18985379149,3058.38338421434,3166.36268239583,3048.69236655028,3012.54746686894,3070.36952892496,3107.45297029798,3161.37481152565,3227.21653582919,3263.16316392712,3337.59859719238,3334.57512780965,3302.38635129322,3342.76677092883,3401.85239322573,3457.58685798732,3451.42139338772,3377.74564051638,3377.88518482587,3399.27830776976,3434.40177367723,3482.53486037478
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2403.9702501624,2129.44892037951,1842.5484850692,1538.39690696229,1410.05655375361,1362.1877957229,1322.58011961553,1228.39076846803,1176.05049796489,1088.65043725373,981.422080026496,930.8578260745,929.452807092197,953.044643237975,987.746920877671,1016.6338907666,1036.13329616563,1091.0040733455,1136.9467210438,1108.57506967795,1158.01422439658,1205.73984565432,1267.23827814087,1342.74156112016,1392.75841334673,1433.21579814709,1388.80163211633,1395.71961761712,1431.7285269693,1394.76461472893,1361.02791099008,1402.38560295221,1484.33841881449,1559.33806475859,1602.074979895
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8699.52683870615,8658.16145286005,8636.63719209923,8302.69726834941,7617.60750274811,7701.32468533336,7812.04779971641,7599.04815388587,7711.6321257605,7312.32665071621,7570.58279297342,7567.43916817104,7729.3889014189,7577.45630456352,7577.44597274153,7876.11806658285,8192.57979719023,7375.82454100145,7587.28826163492,8138.45033818822,8583.66179834288,8492.42098392103,9079.68656400891,8798.49382506314,9159.25664414045,8977.70681641417,8001.8255194505,7372.77046737599,7029.33651566257,6939.36913397466,6350.50913409722,6263.21161292636,6205.1050414034,6172.28776650683,6181.47071635967
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10953.4262046389,10920.0994045314,11626.8361274299,12144.4487480733,12385.4545660782,12593.2255061637,12467.6212160351,12856.5832725459,13481.0594799651,13760.9236981946,14018.7425010386,14250.4627491739,14495.9925105457,14891.3398216888,15323.2892201469,15703.9624720506,16620.1356432064,17743.6227382356,18334.0135988616,17932.6147807275,18660.9198222783,19254.9142153099,19960.7933253035,20232.2670799446,20724.9217693423,21254.7840932049,21925.6000803999,22622.5534502517,23005.3121471794,23364.783127574,22211.8613921698,23852.9253020002,24831.7193480342,25979.6286150717,26973.4361580719
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5255.50962638401,5052.85167051386,4843.29349256353,4645.46750871805,4502.45953404415,4638.75732482502,4807.42428178026,5072.59703802667,5093.13169438529,4987.35708530265,4838.34023729938,4609.14469395303,4368.92808837279,4060.00038038427,4088.94517328472,4032.24588029846,4049.26032962496,3999.69095682208,4096.72346918931,4151.05360874982,4338.65248394142,4017.40782040208,4234.18055593319,4597.18635239866,4907.57450294516,5110.86240809881,5320.84646239855,5556.11366322898,5670.20005356688,5894.87874674153,5787.81533309018,6045.20480490879,6272.26395759415,6520.89886460031,6747.03796777388
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22264.8368871814,17900.505824108,16194.7467836255,14815.2304402609,15511.1096065023,16672.8869800255,17935.7471290514,19135.1430174626,19578.0281294785,19495.917248384,20269.0797228215,21719.5208790779,22966.4513448603,24238.4073428103,25242.221818037,26300.5927585261,27627.2906770322,29028.6117628633,29604.8252391198,27617.0423920175,27309.9403569214,27374.0014605728,26888.7519726209,27020.5448477635,27076.5700412559,28037.5488430863,29326.3206651786,30779.9934118108,32093.9884123169,33419.3735945034,30917.3690082414,35139.1454691566,37930.5840730103,39316.151093007,40751.958615086
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34307.1247870579,35339.0645793445,35435.9972909346,34812.7908924081,34288.7399622733,33651.5043118952,33334.856514074,33490.2548894598,33795.1308443427,33397.3971262631,33004.554021481,32704.3556352667,32320.8769567577,31753.384552981,31128.647036239,30861.3205298178,30209.7882652792,29729.1010079753,29256.8154066419,28659.6557023251,23669.7707733018,24905.7684453244,26734.6457811916,27617.9204919042,28762.058180431
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26324.796875,25841.8046875,27528.71484375,27060.001953125,28069.935546875,29870.7734375,29765.501953125,30121.57421875,31572.765625,32781.875,34369.87890625,35345.33984375,36243.49609375,36744.97265625,38079.0859375,39356.1640625,40529.46875,41698.4453125,42147.4296875,40204.23046875,40060.45703125,39214.00390625,37289.62109375,34873.13671875,34353.9296875,35451.58203125,37585.18359375,39409.34765625,41399.93359375,43249.79296875,41297.48046875,45322.54296875,48168.50390625,48958.1796875,50082.71875
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27918.1375190566,24734.7702062546,24584.3299626051,24573.9914877529,25279.7917961729,26869.0197149398,28021.6704584336,27884.7397585343,27801.4387801408,28213.4555005997,29427.4070011514,30399.8730764283,30919.5496618702,31949.2963145034,33452.3408000614,35535.7479961511,37786.8781740905,39629.0061324728,40328.3426630095,38175.1422773334,39097.3886218756,39708.1626280195,39347.0492956846,39317.5535692377,40158.0164275735,42066.5759800801,43069.4659744727,45177.5226053634,46301.082036029,47763.6165520254,45119.9387309139,47796.0337408466,48390.661678675,47558.4106763314,47963.8968485782
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46200.4747957389,46752.671630889,47540.9254822308,47345.4134295964,49684.138577862,50927.5478357083,52106.5619034914,53534.6146433982,54581.4122543301,56015.3553380174,57907.5020603903,58248.553927359,58327.8281608342,58425.9658939096,59893.0929898784,61137.6803582961,63262.7404572232,63604.5626658193,62968.1612290596,59516.5093273659,60190.6346060499,60729.0557255127,60497.6919146995,61085.0312821103,61552.7997775157,62405.7161942122,63823.4502019665,65352.3988081353,66238.705427981,67131.4657009734,65744.4367251959,69715.1809680929,69475.3198650883,69379.22000847,71431.2926242287
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4469.07409933135,4705.04926772184,4961.8681860592,5226.50026106607,5421.95649149613,5590.50426604853,5809.30455041341,5791.47767679877,5960.10807396825,6180.67998594606,6510.67859061619,6871.12440453129
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11311.5519762062,11518.7646744945,11747.6117144571,11982.8592553573,11979.3992504496,12343.9001238545,12737.8972359049,13037.1491313755,13563.4528199459,13661.6785774172,14054.6548016043,14091.5491387572,13640.70330575,14398.0017636834,14962.2456326016,15080.5206040984,15727.7053232323,16560.5179009944,17738.0405685048,17534.0339616963,17516.7879573152,17475.0411061698,17431.1288003063,17282.6368040368,17520.8546265613,16920.9126555668,17364.0773046793,16314.2295558891,16877.1244880642,17619.4335416769,14919.5307686719,15808.9743503945,17550.8009946466,18278.2253401989,18739.3640404986
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7327.72670133751,7246.24670144222,7900.76809265865,8318.49178576126,8372.07169739279,8685.01648557062,9036.88352149896,9671.14817881707,10150.4460178993,10582.0775939337,10896.3184155964,10991.1363420488,11313.0690271273,11000.8684059352,11131.2709216332,12022.5080544053,12961.9183632133,13754.9212674095,14030.1411084465,13992.4103270189,14975.0010126958,15258.0858148503,15487.2776356321,16054.7677297656,16993.587444403,17973.1870256815,18968.9752386179,19501.8743054078,20662.848586153,21451.286441995,19545.4099552943,22053.4589869955,22986.95808105,23282.4895071054,24229.8894872915
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9104.81599790272,9292.61779173762,9291.3710483042,9284.31503431235,9494.17506194696,9525.17701832407,9509.27540633173,9739.26682428016,9876.7507512592,9242.96681019585,9183.05155276919,9405.11680690106,9697.55517665978,9802.81408202125,10290.6634264766,10660.2046228939,10933.4897470283,10952.8226853948,11474.5257023541,11403.5277978831,11665.6978598204,12449.0785549218,12961.0267423765,13689.1520460125,14064.7992246727,13881.5700738105,13586.5160772568,14179.1537503305,14083.5069982304,13870.4895118068,12440.3263747814,13507.4445638375,14186.6388544625,14343.0190134813,13935.5391125402
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8006.62143741369,7876.55257554109,8034.56230125827,8079.05480680472,8221.04684775661,8423.57817499547,8662.33147869592,8950.65410694496,9245.47890469795,9588.85938515274,9981.62775083138,10117.3331821699,10143.5063455702,10250.3765500459,10451.8217511537,10700.6090373232,11211.8320229508,11782.0060717966,12391.5847624705,12728.0814586737,13128.9878334085,13082.4263680701,13076.8052395914,13058.0748239258,13136.365629827,13425.9119599775,13727.3201600494,14018.360593453,14488.2094340483,15026.5682438097,15309.2359881702,15579.0160861551,16360.3907750364,16691.387399222,16798.151577864
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5976.01762522026,5960.05892897788,6275.18767116905,6553.07234073841,6795.50608897192,7057.92025248354,7062.30007824136,7234.94456228435,7381.114604175,7498.46741097206,7545.44796218991,7580.32338410159,7675.67106195114,7780.27177685599,7841.53237886842,8050.5345128919,8404.24674903143,8548.83476118605,8704.80584632591,8494.49847423621,8648.92982717672,8943.06191543327,9165.42034804478,9327.56424468351,9451.744607867,9646.15432339854,9863.76121214453,10064.7934942601,10297.203612692,10543.9383291317,9692.44931605799,10809.713399518,11085.6178074688,11424.6459176917,11669.0817135644
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1122.81767364664,1070.82764283041,1390.47918482013,1487.81202528588,1672.34547535897,1892.11653062527,3033.84031220306,7296.10009809843,8684.6573083064,10492.4649475554,11767.4708814313,18031.964975074,20242.4309684399,21709.5751241959,28225.985816122,31302.957953874,32251.7680082519,35540.4477563657,39994.6159790647,38706.6052512135,33668.8740654852,34341.9342607505,35711.4919273537,32894.3693189101,31765.8997056851,27797.7942803179,24435.0645564801,22250.4389230263,20165.4795550607,18446.5916579681,17089.153726379,16821.4486470413,16932.7706827155,15688.2384192658,15454.428493564
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
